,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
169,42041,smoothed_wcli,2020-04-30,2020-09-03,126,0.1851636,0.1133216,956.5359,county,fb-survey
170,42045,smoothed_wcli,2020-04-30,2020-09-03,126,1.0460109,0.5495785,617.4688,county,fb-survey
171,42071,smoothed_wcli,2020-04-30,2020-09-03,126,0.4173769,0.1523347,1714.699,county,fb-survey
172,42091,smoothed_wcli,2020-04-30,2020-09-03,126,0.3412014,0.14542,1338.6896,county,fb-survey
173,42101,smoothed_wcli,2020-04-30,2020-09-03,126,0.7093815,0.2675034,1385.9098,county,fb-survey
174,42017,smoothed_wcli,2020-05-01,2020-09-03,125,0.698567,0.3328579,1022.9417,county,fb-survey
175,42029,smoothed_wcli,2020-05-01,2020-09-03,125,0.2203018,0.1285027,952.4019,county,fb-survey
176,42041,smoothed_wcli,2020-05-01,2020-09-03,125,0.1240994,0.0996993,978.0352,county,fb-survey
177,42045,smoothed_wcli,2020-05-01,2020-09-03,125,0.3307427,0.1879837,623.3698,county,fb-survey
178,42071,smoothed_wcli,2020-05-01,2020-09-03,125,0.3982917,0.1510715,1731.9829,county,fb-survey
179,42091,smoothed_wcli,2020-05-01,2020-09-03,125,0.2571915,0.121965,1364.2895,county,fb-survey
180,42101,smoothed_wcli,2020-05-01,2020-09-03,125,0.8544839,0.3034013,1350.9016,county,fb-survey
181,42017,smoothed_wcli,2020-05-02,2020-09-03,124,0.6120752,0.2348551,1007.1189,county,fb-survey
182,42029,smoothed_wcli,2020-05-02,2020-09-03,124,0.1709906,0.1229207,957.213,county,fb-survey
183,42041,smoothed_wcli,2020-05-02,2020-09-03,124,0.4500169,0.2527577,994.598,county,fb-survey
184,42045,smoothed_wcli,2020-05-02,2020-09-03,124,0.1175779,0.1292541,641.7419,county,fb-survey
185,42071,smoothed_wcli,2020-05-02,2020-09-03,124,0.4208294,0.155249,1699.1311,county,fb-survey
186,42091,smoothed_wcli,2020-05-02,2020-09-03,124,0.178611,0.0926563,1333.6351,county,fb-survey
187,42101,smoothed_wcli,2020-05-02,2020-09-03,124,0.9888549,0.3204075,1336.9016,county,fb-survey
188,42017,smoothed_wcli,2020-05-03,2020-09-03,123,0.642835,0.241147,968.9224,county,fb-survey
189,42029,smoothed_wcli,2020-05-03,2020-09-03,123,0.1632471,0.1185304,960.8251,county,fb-survey
190,42041,smoothed_wcli,2020-05-03,2020-09-03,123,0.4335366,0.2522729,975.8171,county,fb-survey
191,42045,smoothed_wcli,2020-05-03,2020-09-03,123,0.1161612,0.1325083,619.6606,county,fb-survey
192,42071,smoothed_wcli,2020-05-03,2020-09-03,123,0.4768352,0.1778945,1649.3011,county,fb-survey
193,42091,smoothed_wcli,2020-05-03,2020-09-03,123,0.3084579,0.1464109,1290.7946,county,fb-survey
194,42101,smoothed_wcli,2020-05-03,2020-09-03,123,1.0931208,0.3318613,1335.8934,county,fb-survey
195,42017,smoothed_wcli,2020-05-04,2020-09-03,122,0.4294101,0.1827327,937.8784,county,fb-survey
196,42029,smoothed_wcli,2020-05-04,2020-09-03,122,0.1588007,0.1167657,966.6029,county,fb-survey
197,42041,smoothed_wcli,2020-05-04,2020-09-03,122,0.6597883,0.3082899,977.5185,county,fb-survey
198,42045,smoothed_wcli,2020-05-04,2020-09-03,122,0.0438333,0.1111231,620.5347,county,fb-survey
