,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1738,27053,smoothed_wcli,2020-10-18,2020-11-19,32,0.828908,0.4144616,837.1573,county,fb-survey
1739,27123,smoothed_wcli,2020-10-18,2020-11-19,32,0.4961836,0.2609235,515.0527,county,fb-survey
1740,27145,smoothed_wcli,2020-10-18,2020-11-19,32,0.943115,0.7615667,135.9402,county,fb-survey
1741,27163,smoothed_wcli,2020-10-18,2020-11-19,32,0.7391923,0.4689377,260.3208,county,fb-survey
1742,27003,smoothed_wcli,2020-10-19,2020-11-19,31,2.147334,0.9888856,198.5659,county,fb-survey
1743,27037,smoothed_wcli,2020-10-19,2020-11-19,31,0.5459799,0.3957297,322.1167,county,fb-survey
1744,27053,smoothed_wcli,2020-10-19,2020-11-19,31,0.9499509,0.4328056,834.3795,county,fb-survey
1745,27123,smoothed_wcli,2020-10-19,2020-11-19,31,0.6240736,0.2789839,520.3148,county,fb-survey
1746,27145,smoothed_wcli,2020-10-19,2020-11-19,31,1.2110407,0.8038759,135.3496,county,fb-survey
1747,27163,smoothed_wcli,2020-10-19,2020-11-19,31,0.6376904,0.4249479,282.7774,county,fb-survey
1748,27003,smoothed_wcli,2020-10-20,2020-11-19,30,2.4271741,1.028138,202.6008,county,fb-survey
